Iteration,Character,Prev_Position,New_Position,Steps,Result
69,Bruja,4,5,1,0
69,Heroe,13,23,3,0
69,Heroe,23,23,0,1
70,Heroe,5,5,0,0
70,Bruja,0,1,1,0
70,Heroe,5,5,0,0
70,Bruja,1,2,1,0
70,Heroe,7,8,3,0
70,Bruja,2,4,2,0
70,Heroe,8,8,0,0
70,Bruja,4,5,1,0
70,Heroe,8,8,0,0
70,Bruja,5,6,1,0
70,Heroe,8,7,1,0
70,Bruja,6,7,1,0
70,Heroe,22,10,3,0
70,Bruja,7,8,1,0
70,Heroe,14,15,3,0
70,Bruja,8,9,1,0
70,Heroe,15,15,0,0
70,Bruja,9,10,1,0
70,Heroe,15,15,0,0
70,Bruja,10,10,0,0
70,Heroe,38,37,3,0
70,Bruja,10,10,0,0
70,Heroe,37,37,0,0
70,Bruja,10,11,1,0
70,Heroe,34,32,3,0
70,Bruja,11,12,1,0
70,Heroe,35,36,3,0
70,Bruja,12,12,0,0
70,Heroe,36,36,0,0
70,Bruja,12,13,1,0
70,Heroe,36,35,1,0
70,Bruja,13,23,1,0
70,Bruja,23,23,0,1
71,Heroe,5,6,1,0
71,Bruja,0,0,0,0
71,Heroe,6,6,0,0
71,Bruja,0,1,1,0
71,Heroe,6,7,1,0
71,Bruja,1,3,2,0
71,Heroe,7,6,1,0
71,Bruja,3,4,1,0
71,Heroe,6,6,0,0
71,Bruja,4,4,0,0
71,Heroe,4,3,3,0
71,Bruja,4,6,2,0
71,Heroe,3,3,0,0
71,Bruja,6,7,1,0
71,Heroe,3,4,1,0
71,Bruja,7,7,0,0
71,Heroe,4,5,1,0
71,Bruja,7,15,1,0
71,Heroe,5,5,0,0
71,Bruja,15,29,2,0
71,Heroe,7,16,3,0
71,Bruja,29,30,1,0
71,Heroe,16,17,1,0
71,Bruja,30,32,2,0
71,Bruja,32,32,0,1
72,Heroe,5,6,1,0
72,Bruja,0,1,1,0
72,Heroe,5,4,2,0
72,Bruja,1,2,1,0
72,Heroe,4,4,0,0
72,Bruja,2,3,1,0
72,Heroe,3,2,2,0
72,Bruja,3,5,2,0
72,Heroe,2,2,0,0
72,Bruja,5,7,2,0
72,Heroe,4,5,3,0
72,Bruja,7,15,1,0
72,Heroe,5,5,0,0
72,Bruja,15,29,2,0
72,Heroe,3,2,3,0
72,Bruja,29,30,1,0
72,Heroe,4,5,3,0
72,Bruja,30,32,1,0
72,Bruja,32,32,0,1
73,Heroe,5,5,0,0
73,Bruja,0,1,1,0
73,Heroe,7,8,3,0
73,Bruja,1,3,2,0
73,Heroe,14,15,3,0
73,Bruja,3,5,2,0
73,Heroe,20,19,3,0
73,Bruja,5,5,0,0
73,Heroe,19,18,1,0
73,Bruja,5,6,1,0
73,Heroe,16,7,3,0
73,Bruja,6,15,2,0
73,Heroe,7,15,1,0
73,Bruja,15,22,1,0
73,Heroe,7,6,2,0
73,Bruja,22,29,1,0
73,Heroe,6,7,1,0
73,Bruja,29,32,2,0
73,Bruja,32,32,0,1
74,Heroe,4,3,2,0
74,Bruja,0,2,2,0
74,Heroe,5,6,3,0
74,Bruja,2,3,1,0
74,Heroe,6,6,0,0
74,Bruja,3,4,1,0
74,Heroe,5,4,2,0
74,Bruja,4,4,0,0
74,Heroe,4,5,1,0
74,Bruja,4,5,1,0
74,Heroe,6,7,2,0
74,Bruja,5,6,1,0
74,Heroe,16,17,2,0
74,Bruja,6,7,1,0
74,Heroe,16,7,2,0
74,Bruja,7,15,1,0
74,Heroe,7,6,1,0
74,Bruja,15,22,1,0
74,Heroe,6,5,1,0
74,Bruja,22,29,1,0
74,Heroe,5,6,1,0
74,Bruja,29,32,2,0
74,Bruja,32,32,0,1
75,Heroe,7,16,3,0
75,Bruja,0,1,1,0
75,Heroe,6,5,3,0
75,Bruja,1,2,1,0
75,Heroe,7,8,3,0
75,Bruja,2,3,1,0
75,Heroe,15,14,3,0
75,Bruja,3,5,2,0
75,Heroe,9,8,2,0
75,Bruja,5,6,1,0
75,Heroe,10,22,3,0
75,Bruja,6,7,1,0
75,Heroe,22,29,1,0
75,Bruja,7,15,1,0
75,Heroe,29,29,0,0
75,Bruja,15,22,1,0
75,Heroe,29,22,1,0
75,Bruja,22,30,2,0
75,Heroe,37,31,3,0
75,Bruja,30,27,1,0
75,Bruja,27,27,0,1
76,Heroe,3,2,3,0
76,Bruja,0,1,1,0
76,Heroe,1,0,2,0
76,Bruja,1,2,1,0
76,Heroe,2,3,3,0
76,Bruja,2,3,1,0
76,Heroe,5,6,3,0
76,Bruja,3,3,0,0
76,Heroe,5,4,2,0
76,Bruja,3,4,1,0
76,Heroe,4,3,1,0
76,Bruja,4,5,1,0
76,Heroe,1,0,3,0
76,Bruja,5,5,0,0
76,Heroe,1,2,2,0
76,Bruja,5,6,1,0
76,Heroe,2,1,1,0
76,Bruja,6,7,1,0
76,Heroe,1,0,1,0
76,Bruja,7,15,1,0
76,Heroe,0,1,1,0
76,Bruja,15,22,1,0
76,Heroe,1,0,3,0
76,Bruja,22,29,1,0
76,Heroe,2,3,3,0
76,Bruja,29,30,1,0
76,Heroe,4,5,2,0
76,Bruja,30,27,2,0
76,Bruja,27,27,0,1
77,Heroe,5,6,1,0
77,Bruja,0,1,1,0
77,Heroe,16,20,3,0
77,Bruja,1,2,1,0
77,Heroe,7,15,3,0
77,Bruja,2,3,1,0
77,Heroe,9,10,3,0
77,Bruja,3,4,1,0
77,Heroe,10,22,1,0
77,Bruja,4,5,1,0
77,Heroe,7,8,3,0
77,Bruja,5,6,1,0
77,Heroe,10,11,3,0
77,Bruja,6,7,1,0
77,Heroe,11,10,1,0
77,Bruja,7,7,0,0
77,Heroe,10,9,1,0
77,Bruja,7,7,0,0
77,Heroe,9,9,0,0
77,Bruja,7,15,1,0
77,Heroe,7,16,3,0
77,Bruja,15,22,1,0
77,Heroe,17,18,2,0
77,Bruja,22,30,2,0
77,Heroe,16,20,3,0
77,Bruja,30,27,2,0
77,Bruja,27,27,0,1
78,Heroe,7,16,3,0
78,Bruja,0,0,0,0
78,Heroe,16,16,0,0
78,Bruja,0,1,1,0
78,Heroe,39,41,3,0
78,Bruja,1,1,0,0
78,Heroe,41,18,1,0
78,Bruja,1,3,2,0
78,Heroe,39,20,3,0
78,Bruja,3,4,1,0
78,Heroe,20,20,0,0
78,Bruja,4,6,2,0
78,Heroe,15,14,3,0
78,Bruja,6,7,1,0
78,Heroe,14,9,1,0
78,Bruja,7,15,1,0
78,Heroe,15,22,3,0
78,Bruja,15,29,2,0
78,Heroe,22,10,1,0
78,Bruja,29,30,1,0
78,Heroe,10,10,0,0
78,Bruja,30,27,1,0
78,Bruja,27,27,0,1
79,Heroe,7,16,3,0
79,Bruja,0,1,1,0
79,Heroe,16,17,1,0
79,Bruja,1,2,1,0
79,Heroe,17,18,1,0
79,Bruja,2,4,2,0
79,Heroe,37,31,3,0
79,Bruja,4,5,1,0
79,Heroe,32,33,3,0
79,Bruja,5,5,0,0
79,Heroe,33,32,1,0
79,Bruja,5,6,1,0
79,Heroe,35,36,3,0
79,Bruja,6,7,1,0
79,Heroe,36,36,0,0
79,Bruja,7,22,2,0
79,Heroe,33,32,3,0
79,Bruja,22,22,0,0
79,Heroe,32,34,1,0
79,Bruja,22,29,1,0
79,Heroe,34,32,1,0
79,Bruja,29,30,1,0
79,Heroe,32,32,0,0
79,Bruja,30,30,0,0
79,Heroe,32,30,1,0
79,Bruja,30,30,0,0
79,Heroe,28,27,3,0
79,Heroe,27,27,0,1
80,Heroe,3,2,3,0
80,Bruja,0,2,2,0
80,Heroe,2,2,0,0
80,Bruja,2,4,2,0
80,Heroe,3,4,2,0
80,Bruja,4,5,1,0
80,Heroe,4,5,1,0
80,Bruja,5,5,0,0
80,Heroe,6,7,2,0
80,Bruja,5,6,1,0
80,Heroe,14,9,3,0
80,Bruja,6,15,2,0
80,Heroe,10,11,2,0
80,Bruja,15,29,2,0
80,Heroe,11,11,0,0
80,Bruja,29,30,1,0
80,Heroe,11,12,1,0
80,Bruja,30,32,1,0
80,Bruja,32,32,0,1
81,Heroe,5,4,1,0
81,Bruja,0,1,1,0
81,Heroe,4,3,1,0
81,Bruja,1,2,1,0
81,Heroe,3,3,0,0
81,Bruja,2,3,1,0
81,Heroe,3,3,0,0
81,Bruja,3,4,1,0
81,Heroe,1,0,3,0
81,Bruja,4,5,1,0
81,Heroe,2,3,3,0
81,Bruja,5,5,0,0
81,Heroe,3,4,1,0
81,Bruja,5,6,1,0
81,Heroe,4,4,0,0
81,Bruja,6,7,1,0
81,Heroe,4,4,0,0
81,Bruja,7,15,1,0
81,Heroe,6,7,3,0
81,Bruja,15,22,1,0
81,Heroe,7,8,1,0
81,Bruja,22,29,1,0
81,Heroe,8,8,0,0
81,Bruja,29,30,1,0
81,Heroe,15,21,3,0
81,Bruja,30,27,1,0
81,Bruja,27,27,0,1
82,Heroe,5,6,1,0
82,Bruja,0,1,1,0
82,Heroe,8,9,3,0
82,Bruja,1,3,2,0
82,Heroe,10,11,2,0
82,Bruja,3,5,2,0
82,Heroe,13,23,3,0
82,Heroe,23,23,0,1
83,Heroe,4,3,2,0
83,Bruja,0,1,1,0
83,Heroe,3,3,0,0
83,Bruja,1,2,1,0
83,Heroe,1,0,3,0
83,Bruja,2,3,1,0
83,Heroe,0,1,1,0
83,Bruja,3,4,1,0
83,Heroe,1,1,0,0
83,Bruja,4,5,1,0
83,Heroe,2,3,2,0
83,Bruja,5,6,1,0
83,Heroe,3,4,1,0
83,Bruja,6,7,1,0
83,Heroe,6,7,3,0
83,Bruja,7,8,1,0
83,Heroe,7,15,1,0
83,Bruja,8,9,1,0
83,Heroe,15,14,1,0
83,Bruja,9,10,1,0
83,Heroe,14,15,1,0
83,Bruja,10,11,1,0
83,Heroe,7,8,2,0
83,Bruja,11,11,0,0
83,Heroe,6,5,3,0
83,Bruja,11,12,1,0
83,Heroe,4,3,2,0
83,Bruja,12,23,2,0
83,Bruja,23,23,0,1
84,Heroe,3,2,3,0
84,Bruja,0,0,0,0
84,Heroe,2,3,1,0
84,Bruja,0,1,1,0
84,Heroe,1,0,3,0
84,Bruja,1,1,0,0
84,Heroe,0,0,0,0
84,Bruja,1,2,1,0
84,Heroe,0,0,0,0
84,Bruja,2,3,1,0
84,Heroe,0,1,1,0
84,Bruja,3,4,1,0
84,Heroe,1,0,1,0
84,Bruja,4,5,1,0
84,Heroe,1,2,2,0
84,Bruja,5,6,1,0
84,Heroe,4,5,3,0
84,Bruja,6,15,2,0
84,Heroe,5,6,1,0
84,Bruja,15,22,1,0
84,Heroe,6,6,0,0
84,Bruja,22,30,2,0
84,Heroe,6,7,1,0
84,Bruja,30,32,1,0
84,Bruja,32,32,0,1
85,Heroe,3,2,3,0
85,Bruja,0,1,1,0
85,Heroe,2,3,1,0
85,Bruja,1,3,2,0
85,Heroe,4,5,2,0
85,Bruja,3,4,1,0
85,Heroe,5,5,0,0
85,Bruja,4,5,1,0
85,Heroe,3,2,3,0
85,Bruja,5,6,1,0
85,Heroe,1,0,2,0
85,Bruja,6,6,0,0
85,Heroe,1,2,2,0
85,Bruja,6,15,2,0
85,Heroe,3,4,2,0
85,Bruja,15,29,2,0
85,Heroe,4,4,0,0
85,Bruja,29,30,1,0
85,Heroe,4,5,1,0
85,Bruja,30,27,1,0
85,Bruja,27,27,0,1
86,Heroe,7,15,3,0
86,Bruja,0,2,2,0
86,Heroe,15,7,1,0
86,Bruja,2,3,1,0
86,Heroe,7,7,0,0
86,Bruja,3,4,1,0
86,Heroe,7,7,0,0
86,Bruja,4,6,2,0
86,Heroe,17,18,3,0
86,Bruja,6,7,1,0
86,Heroe,39,20,3,0
86,Bruja,7,15,1,0
86,Heroe,20,19,1,0
86,Bruja,15,22,1,0
86,Heroe,19,18,1,0
86,Bruja,22,29,1,0
86,Heroe,20,21,3,0
86,Bruja,29,30,1,0
86,Heroe,14,9,3,0
86,Bruja,30,27,2,0
86,Bruja,27,27,0,1
87,Heroe,5,6,1,0
87,Bruja,0,1,1,0
87,Heroe,8,9,3,0
87,Bruja,1,2,1,0
87,Heroe,9,10,1,0
87,Bruja,2,2,0,0
87,Heroe,12,13,3,0
87,Bruja,2,4,2,0
87,Heroe,13,23,3,0
87,Heroe,23,23,0,1
88,Heroe,6,7,2,0
88,Bruja,0,0,0,0
88,Heroe,17,18,3,0
88,Bruja,0,1,1,0
88,Heroe,19,20,2,0
88,Bruja,1,2,1,0
88,Heroe,7,15,3,0
88,Bruja,2,3,1,0
88,Heroe,29,30,3,0
88,Bruja,3,3,0,0
88,Heroe,30,29,1,0
88,Bruja,3,4,1,0
88,Heroe,29,30,1,0
88,Bruja,4,5,1,0
88,Heroe,30,27,3,0
88,Heroe,27,27,0,1
89,Heroe,4,3,2,0
89,Bruja,0,0,0,0
89,Heroe,1,0,3,0
89,Bruja,0,1,1,0
89,Heroe,0,1,1,0
89,Bruja,1,2,1,0
89,Heroe,1,2,1,0
89,Bruja,2,4,2,0
89,Heroe,1,0,3,0
89,Bruja,4,5,1,0
89,Heroe,0,1,1,0
89,Bruja,5,7,2,0
89,Heroe,1,1,0,0
89,Bruja,7,15,1,0
89,Heroe,1,0,1,0
89,Bruja,15,22,1,0
89,Heroe,0,1,1,0
89,Bruja,22,29,1,0
89,Heroe,3,4,3,0
89,Bruja,29,30,1,0
89,Heroe,4,5,1,0
89,Bruja,30,27,1,0
89,Bruja,27,27,0,1
90,Heroe,5,6,1,0
90,Bruja,0,0,0,0
90,Heroe,6,5,1,0
90,Bruja,0,1,1,0
90,Heroe,5,6,1,0
90,Bruja,1,3,2,0
90,Heroe,4,3,3,0
90,Bruja,3,3,0,0
90,Heroe,5,6,3,0
90,Bruja,3,4,1,0
90,Heroe,4,3,3,0
90,Bruja,4,5,1,0
90,Heroe,3,2,1,0
90,Bruja,5,6,1,0
90,Heroe,2,2,0,0
90,Bruja,6,7,1,0
90,Heroe,1,0,2,0
90,Bruja,7,7,0,0
90,Heroe,0,1,1,0
90,Bruja,7,15,1,0
90,Heroe,1,1,0,0
90,Bruja,15,22,1,0
90,Heroe,1,0,3,0
90,Bruja,22,30,2,0
90,Heroe,0,0,0,0
90,Bruja,30,32,1,0
90,Bruja,32,32,0,1
91,Heroe,5,6,1,0
91,Bruja,0,1,1,0
91,Heroe,7,16,2,0
91,Bruja,1,2,1,0
91,Heroe,7,15,2,0
91,Bruja,2,3,1,0
91,Heroe,29,28,3,0
91,Bruja,3,5,2,0
91,Heroe,30,32,3,0
91,Bruja,5,7,2,0
91,Heroe,35,36,3,0
91,Bruja,7,7,0,0
91,Heroe,36,36,0,0
91,Bruja,7,8,1,0
91,Heroe,36,36,0,0
91,Bruja,8,9,1,0
91,Heroe,41,39,3,0
91,Bruja,9,10,1,0
91,Heroe,39,39,0,0
91,Bruja,10,11,1,0
91,Heroe,37,31,3,0
91,Bruja,11,13,2,0
91,Heroe,31,34,1,0
91,Bruja,13,23,2,0
91,Bruja,23,23,0,1
92,Heroe,5,5,0,0
92,Bruja,0,1,1,0
92,Heroe,6,7,2,0
92,Bruja,1,2,1,0
92,Heroe,16,17,2,0
92,Bruja,2,3,1,0
92,Heroe,41,39,3,0
92,Bruja,3,4,1,0
92,Heroe,39,39,0,0
92,Bruja,4,5,1,0
92,Heroe,39,41,1,0
92,Bruja,5,7,2,0
92,Heroe,41,41,0,0
92,Bruja,7,15,1,0
92,Heroe,31,34,3,0
92,Bruja,15,29,2,0
92,Heroe,31,37,2,0
92,Bruja,29,32,2,0
92,Bruja,32,32,0,1
93,Heroe,7,16,3,0
93,Bruja,0,1,1,0
93,Heroe,16,16,0,0
93,Bruja,1,1,0,0
93,Heroe,39,41,3,0
93,Bruja,1,2,1,0
93,Heroe,41,41,0,0
93,Bruja,2,3,1,0
93,Heroe,41,41,0,0
93,Bruja,3,4,1,0
93,Heroe,40,36,2,0
93,Bruja,4,6,2,0
93,Heroe,31,37,3,0
93,Bruja,6,7,1,0
93,Heroe,37,37,0,0
93,Bruja,7,7,0,0
93,Heroe,37,37,0,0
93,Bruja,7,7,0,0
93,Heroe,40,36,3,0
93,Bruja,7,15,1,0
93,Heroe,41,18,3,0
93,Bruja,15,22,1,0
93,Heroe,20,16,3,0
93,Bruja,22,29,1,0
93,Heroe,21,15,3,0
93,Bruja,29,30,1,0
93,Heroe,29,30,3,0
93,Bruja,30,27,2,0
93,Bruja,27,27,0,1
94,Heroe,7,8,3,0
94,Bruja,0,2,2,0
94,Heroe,14,15,3,0
94,Bruja,2,3,1,0
94,Heroe,9,10,3,0
94,Bruja,3,3,0,0
94,Heroe,10,11,1,0
94,Bruja,3,4,1,0
94,Heroe,13,25,3,0
94,Bruja,4,6,2,0
94,Heroe,25,26,1,0
94,Bruja,6,6,0,0
94,Heroe,28,29,3,0
94,Bruja,6,7,1,0
94,Heroe,29,29,0,0
94,Bruja,7,15,1,0
94,Heroe,24,13,3,0
94,Bruja,15,22,1,0
94,Heroe,12,11,2,0
94,Bruja,22,30,2,0
94,Heroe,11,11,0,0
94,Bruja,30,32,2,0
94,Bruja,32,32,0,1
95,Heroe,5,5,0,0
95,Bruja,0,0,0,0
95,Heroe,6,7,2,0
95,Bruja,0,1,1,0
95,Heroe,7,8,1,0
95,Bruja,1,1,0,0
95,Heroe,8,8,0,0
95,Bruja,1,1,0,0
95,Heroe,8,9,1,0
95,Bruja,1,2,1,0
95,Heroe,15,22,3,0
95,Bruja,2,4,2,0
95,Heroe,29,28,2,0
95,Bruja,4,5,1,0
95,Heroe,28,28,0,0
95,Bruja,5,7,2,0
95,Heroe,28,29,1,0
95,Bruja,7,15,1,0
95,Heroe,29,29,0,0
95,Bruja,15,15,0,0
95,Heroe,30,27,3,0
95,Heroe,27,27,0,1
96,Heroe,7,16,3,0
96,Bruja,0,1,1,0
96,Heroe,18,19,3,0
96,Bruja,1,2,1,0
96,Heroe,19,19,0,0
96,Bruja,2,3,1,0
96,Heroe,18,41,2,0
96,Bruja,3,4,1,0
96,Heroe,41,41,0,0
96,Bruja,4,5,1,0
96,Heroe,40,36,2,0
96,Bruja,5,6,1,0
96,Heroe,36,40,1,0
96,Bruja,6,7,1,0
96,Heroe,35,33,3,0
96,Bruja,7,8,1,0
96,Heroe,33,35,1,0
96,Bruja,8,10,2,0
96,Heroe,32,34,3,0
96,Bruja,10,10,0,0
96,Heroe,34,32,1,0
96,Bruja,10,11,1,0
96,Heroe,35,36,3,0
96,Bruja,11,12,1,0
96,Heroe,31,37,3,0
96,Bruja,12,13,1,0
96,Heroe,37,37,0,0
96,Bruja,13,13,0,0
96,Heroe,38,22,2,0
96,Bruja,13,23,1,0
96,Bruja,23,23,0,1
97,Heroe,7,8,3,0
97,Bruja,0,1,1,0
97,Heroe,8,8,0,0
97,Bruja,1,2,1,0
97,Heroe,8,8,0,0
97,Bruja,2,3,1,0
97,Heroe,8,7,1,0
97,Bruja,3,3,0,0
97,Heroe,16,20,2,0
97,Bruja,3,4,1,0
97,Heroe,20,20,0,0
97,Bruja,4,5,1,0
97,Heroe,20,20,0,0
97,Bruja,5,6,1,0
97,Heroe,20,16,1,0
97,Bruja,6,7,1,0
97,Heroe,18,19,3,0
97,Bruja,7,8,1,0
97,Heroe,19,20,1,0
97,Bruja,8,9,1,0
97,Heroe,20,21,1,0
97,Bruja,9,10,1,0
97,Heroe,16,7,3,0
97,Bruja,10,11,1,0
97,Heroe,7,7,0,0
97,Bruja,11,12,1,0
97,Heroe,7,7,0,0
97,Bruja,12,13,1,0
97,Heroe,14,9,3,0
97,Bruja,13,23,1,0
97,Bruja,23,23,0,1
98,Heroe,3,2,3,0
98,Bruja,0,1,1,0
98,Heroe,2,3,1,0
98,Bruja,1,1,0,0
98,Heroe,4,5,2,0
98,Bruja,1,2,1,0
98,Heroe,5,5,0,0
98,Bruja,2,3,1,0
98,Heroe,5,4,1,0
98,Bruja,3,4,1,0
98,Heroe,4,5,1,0
98,Bruja,4,5,1,0
98,Heroe,7,16,3,0
98,Bruja,5,6,1,0
98,Heroe,16,17,1,0
98,Bruja,6,7,1,0
98,Heroe,17,18,1,0
98,Bruja,7,15,1,0
98,Heroe,18,19,1,0
98,Bruja,15,15,0,0
98,Heroe,18,17,2,0
98,Bruja,15,22,1,0
98,Heroe,17,17,0,0
98,Bruja,22,30,2,0
98,Heroe,17,16,1,0
98,Bruja,30,30,0,0
98,Heroe,21,15,3,0
98,Bruja,30,27,2,0
98,Bruja,27,27,0,1
99,Heroe,7,16,3,0
99,Bruja,0,1,1,0
99,Heroe,20,19,2,0
99,Bruja,1,2,1,0
99,Heroe,19,19,0,0
99,Bruja,2,3,1,0
99,Heroe,20,16,2,0
99,Bruja,3,4,1,0
99,Heroe,16,16,0,0
99,Bruja,4,5,1,0
99,Heroe,16,20,1,0
99,Bruja,5,7,2,0
99,Heroe,20,16,1,0
99,Bruja,7,15,1,0
99,Heroe,16,16,0,0
99,Bruja,15,22,1,0
99,Heroe,16,20,1,0
99,Bruja,22,29,1,0
99,Heroe,20,19,1,0
99,Bruja,29,29,0,0
99,Heroe,19,19,0,0
99,Bruja,29,27,2,0
99,Bruja,27,27,0,1
